Mod:Item:MetaData, Localized Name
extraplanets:ash_rock, 灰ブロック
extraplanets:orange_sand, 橙色の砂
extraplanets:orange_sandstone, 橙色の砂岩
extraplanets:saturn:0, Saturn Surface Rock
extraplanets:saturn:1, Saturn Sub-Surface Rock
extraplanets:saturn:2, Saturn Stone
extraplanets:saturn:3, Saturn Iron Ore
extraplanets:saturn:4, Saturn Tin Ore
extraplanets:saturn:5, Saturn Copper Ore
extraplanets:saturn:6, Saturn Magnesium Ore
extraplanets:saturn:7, Block of Magnesium
extraplanets:saturn:8, Saturn Stone Bricks
extraplanets:saturn:9, Saturn Dungeon Brick
extraplanets:saturn:10, Saturn Broken Infected Stone
extraplanets:saturn:11, Saturn Infected Stone
extraplanets:saturn:12, Saturn Slime Ore
extraplanets:saturn_gravel, 土星の砂利
extraplanets:saturn_spawner, tile.boss_spawner_saturn.name
extraplanets:treasure_chest_t6, レベル6 宝箱
extraplanets:uranus:0, Uranus Surface Rock
extraplanets:uranus:1, Uranus Sub-Surface Rock
extraplanets:uranus:2, Uranus Stone
extraplanets:uranus:3, Uranus Crystal Ore
extraplanets:uranus:4, Block of Crystal
extraplanets:uranus:5, Uranus Stone Bricks
extraplanets:uranus:6, Uranus Dungeon Brick
extraplanets:uranus:7, Uranus White Gem Ore
extraplanets:uranus:8, Block of White Gem
extraplanets:uranus_spawner, tile.boss_spawner_uranus.name
extraplanets:treasure_chest_t7, レベル7 宝箱
extraplanets:dense_ice, 高密度の氷
extraplanets:neptune:0, Neptune Surface Rock
extraplanets:neptune:1, Neptune Sub-Surface Rock
extraplanets:neptune:2, Neptune Stone
extraplanets:neptune:3, Neptune Iron Ore
extraplanets:neptune:4, Neptune Tin Ore
extraplanets:neptune:5, Neptune Copper Ore
extraplanets:neptune:6, Neptune Zinc Ore
extraplanets:neptune:7, Block of Zinc
extraplanets:neptune:8, Neptune Stone Bricks
extraplanets:neptune:9, Neptune Dungeon Brick
extraplanets:neptune:10, Neptune Blue Gem Ore
extraplanets:neptune:11, Block of Blue Gem
extraplanets:neptune_spawner, tile.boss_spawner_neptune.name
extraplanets:treasure_chest_t8, レベル8 宝箱
extraplanets:frozen_nitrogen, 凍結した窒素
extraplanets:pluto:0, Pluto Surface Rock
extraplanets:pluto:1, Pluto Sub-Surface Rock
extraplanets:pluto:2, Pluto Stone
extraplanets:pluto:3, Pluto Iron Ore
extraplanets:pluto:4, Pluto Tin Ore
extraplanets:pluto:5, Pluto Copper Ore
extraplanets:pluto:6, Pluto Tungsten Ore
extraplanets:pluto:7, Block of Tungsten
extraplanets:pluto:8, Pluto Stone Bricks
extraplanets:pluto:9, Pluto Dungeon Brick
extraplanets:pluto_spawner, tile.boss_spawner_pluto.name
extraplanets:treasure_chest_t9, レベル9 宝箱
extraplanets:pluto_gravel, 冥王星の砂利
extraplanets:eris:0, Eris Surface Rock
extraplanets:eris:1, Eris Sub-Surface Rock
extraplanets:eris:2, Eris Stone
extraplanets:eris:3, Eris Iron Ore
extraplanets:eris:4, Eris Tin Ore
extraplanets:eris:5, Eris Copper Ore
extraplanets:eris:6, Eris Dark Iron Ore
extraplanets:eris:7, Block of Dark Iron
extraplanets:eris:8, Eris Stone Bricks
extraplanets:eris:9, Eris Dungeon Brick
extraplanets:eris_spawner, tile.boss_spawner_eris.name
extraplanets:treasure_chest_t10, レベル10 宝箱
extraplanets:eris_gravel, エリスの砂利
extraplanets:kepler22b:0, Kepler 22b Dirt
extraplanets:kepler22b:1, Kepler 22b Stone
extraplanets:kepler22b:2, Kepler 22b Iron Ore
extraplanets:kepler22b:3, Kepler 22b Tin Ore
extraplanets:kepler22b:4, Kepler 22b Copper Ore
extraplanets:kepler22b:5, Kepler 22b Dense Coal Ore
extraplanets:kepler22b:6, Kepler 22b Blue Diamond Ore
extraplanets:kepler22b:7, Kepler 22b Red Diamond Ore
extraplanets:kepler22b:8, Kepler 22b Purple Diamond Ore
extraplanets:kepler22b:9, Kepler 22b Yellow Diamond Ore
extraplanets:kepler22b:10, Kepler 22b Green Diamond Ore
extraplanets:kepler22b:11, Kepler 22b Stone Bricks
extraplanets:kepler22b:12, Kepler 22b Cobblestone
extraplanets:kepler22b:13, Kepler 22b Platinum Ore
extraplanets:kepler22b:14, Block of Platinum
extraplanets:kepler22b_grass, ケプラー22bの草
extraplanets:kepler22b_blue_grass, ケプラー22bの青色の草
extraplanets:kepler22b_purple_grass, ケプラー22bの紫色の草
extraplanets:kepler22b_red_grass, ケプラー22bの赤色の草
extraplanets:kepler22b_yellow_grass, ケプラー22bの黄色の草
extraplanets:kepler22b_infected_grass, ケプラー22bの汚染された草
extraplanets:kepler22b_flowers:0, Kepler 22b Blue Short Grass
extraplanets:kepler22b_flowers:1, Kepler 22b Blue Medium Grass
extraplanets:kepler22b_flowers:2, Kepler 22b Blue Tall Grass
extraplanets:kepler22b_flowers:3, Kepler 22b Red Short Grass
extraplanets:kepler22b_flowers:4, Kepler 22b Red Medium Grass
extraplanets:kepler22b_flowers:5, Kepler 22b Red Tall Grass
extraplanets:red_sand, 赤色の砂
extraplanets:red_sandstone, 赤色の砂岩
extraplanets:europa:0, Europa Surface Rock
extraplanets:europa:1, Europa Sub-Surface Rock
extraplanets:europa:2, Europa Stone
extraplanets:europa:3, Europa Iron Ore
extraplanets:europa:4, Europa Tin Ore
extraplanets:europa:5, Europa Copper Ore
extraplanets:europa_gravel, エウロパの砂利
extraplanets:io:0, Io Surface Rock
extraplanets:io:1, Io Sub-Surface Rock
extraplanets:io:2, Io Stone
extraplanets:io:3, Io Iron Ore
extraplanets:io:4, Io Tin Ore
extraplanets:io:5, Io Copper Ore
extraplanets:io_gravel, イオの砂利
extraplanets:deimos:0, Deimos Surface Rock
extraplanets:deimos:1, Deimos Sub-Surface Rock
extraplanets:deimos:2, Deimos Stone
extraplanets:deimos:3, Deimos Iron Ore
extraplanets:deimos:4, Deimos Tin Ore
extraplanets:deimos:5, Deimos Copper Ore
extraplanets:deimos_gravel, ダイモスの砂利
extraplanets:phobos:0, Phobos Surface Rock
extraplanets:phobos:1, Phobos Sub-Surface Rock
extraplanets:phobos:2, Phobos Stone
extraplanets:phobos:3, Phobos Iron Ore
extraplanets:phobos:4, Phobos Tin Ore
extraplanets:phobos:5, Phobos Copper Ore
extraplanets:phobos_gravel, フォボスの砂利
extraplanets:triton:0, Triton Surface Rock
extraplanets:triton:1, Triton Sub-Surface Rock
extraplanets:triton:2, Triton Stone
extraplanets:triton:3, Triton Iron Ore
extraplanets:triton:4, Triton Tin Ore
extraplanets:triton:5, Triton Copper Ore
extraplanets:triton_gravel, トリトンの砂利
extraplanets:callisto:0, Callisto Surface Rock
extraplanets:callisto:1, Callisto Sub-Surface Rock
extraplanets:callisto:2, Callisto Stone
extraplanets:callisto:3, Callisto Iron Ore
extraplanets:callisto:4, Callisto Tin Ore
extraplanets:callisto:5, Callisto Copper Ore
extraplanets:callisto:6, Callisto Dried Oil
extraplanets:callisto:7, Callisto Shale Oil
extraplanets:callisto_gravel, カリストの砂利
extraplanets:ganymede:0, Ganymede Surface Rock
extraplanets:ganymede:1, Ganymede Sub-Surface Rock
extraplanets:ganymede:2, Ganymede Stone
extraplanets:ganymede:3, Ganymede Iron Ore
extraplanets:ganymede:4, Ganymede Tin Ore
extraplanets:ganymede:5, Ganymede Copper Ore
extraplanets:ganymede_gravel, ガニメデの砂利
extraplanets:rhea:0, Rhea Surface Rock
extraplanets:rhea:1, Rhea Sub-Surface Rock
extraplanets:rhea:2, Rhea Stone
extraplanets:rhea:3, Rhea Iron Ore
extraplanets:rhea:4, Rhea Tin Ore
extraplanets:rhea:5, Rhea Copper Ore
extraplanets:rhea_gravel, レアの砂利
extraplanets:titan:0, Titan Surface Rock
extraplanets:titan:1, Titan Sub-Surface Rock
extraplanets:titan:2, Titan Stone
extraplanets:titan:3, Titan Iron Ore
extraplanets:titan:4, Titan Tin Ore
extraplanets:titan:5, Titan Copper Ore
extraplanets:titan:6, Titan Methane Surface
extraplanets:titan:7, Titan Methane Sub-Surface
extraplanets:titan:8, Titan Rocks
extraplanets:titan_gravel, タイタンの砂利
extraplanets:oberon:0, Oberon Surface Rock
extraplanets:oberon:1, Oberon Sub-Surface Rock
extraplanets:oberon:2, Oberon Stone
extraplanets:oberon:3, Oberon Iron Ore
extraplanets:oberon:4, Oberon Tin Ore
extraplanets:oberon:5, Oberon Copper Ore
extraplanets:oberon_gravel, オベロンの砂利
extraplanets:titania:0, Titania Surface Rock
extraplanets:titania:1, Titania Sub-Surface Rock
extraplanets:titania:2, Titania Stone
extraplanets:titania:3, Titania Iron Ore
extraplanets:titania:4, Titania Tin Ore
extraplanets:titania:5, Titania Copper Ore
extraplanets:titania_gravel, チタニアの砂利
extraplanets:iapetus:0, Iapetus Surface Rock
extraplanets:iapetus:1, Iapetus Sub-Surface Rock
extraplanets:iapetus:2, Iapetus Stone
extraplanets:iapetus:3, Iapetus Iron Ore
extraplanets:iapetus:4, Iapetus Tin Ore
extraplanets:iapetus:5, Iapetus Copper Ore
extraplanets:iapetus:6, Iapetus Ice
extraplanets:iapetus_gravel, イアペトゥスの砂利
extraplanets:fossil, 化石ブロック
extraplanets:nuclear_bomb, 核爆弾
extraplanets:fire_bomb, 焼夷爆弾
extraplanets:ore_lead, 鉛鉱石
extraplanets:potash, カリウム鉱石
extraplanets:advanced_launch_pad:0, Tier 2 Rocket Launch Pad
extraplanets:advanced_launch_pad:1, Tier 3 Rocket Launch Pad
extraplanets:advanced_launch_pad:2, Vehicle Charging Pad
extraplanets:advanced_launch_pad:3, Powered Rocket Launch Pad
extraplanets:advanced_launch_pad_full, レベル2・3の発射台
extraplanets:block_multi:0, tile.block_multi.tier2LaunchPad.name
extraplanets:decorative_blocks:0, Marble
extraplanets:decorative_blocks:1, Marble Bricks
extraplanets:decorative_blocks:2, Snow Bricks
extraplanets:decorative_blocks:3, Ice Bricks
extraplanets:decorative_blocks:4, Fire Bricks
extraplanets:decorative_blocks:5, Black/White Tiled Floor
extraplanets:decorative_blocks:6, Marble Tiled Floor
extraplanets:decorative_blocks:7, Marble Broken Tiled Floor
extraplanets:decorative_blocks:8, Metal Mesh Floor
extraplanets:decorative_blocks:9, Frozen Nitrogen Bricks
extraplanets:decorative_blocks:10, Volcanic Rock Bricks
extraplanets:decorative_blocks:11, Carbon Tiled Floor
extraplanets:decorative_blocks:12, Carbon Broken Tiled Floor
extraplanets:decorative_blocks:13, Magnesium Tiled Floor
extraplanets:decorative_blocks:14, Magnesium Broken Tiled Floor
extraplanets:decorative_blocks:15, Ash Bricks
extraplanets:decorative_blocks2:0, White Block
extraplanets:decorative_blocks2:1, Red Block
extraplanets:decorative_blocks2:2, Blue Block
extraplanets:decorative_blocks2:3, Light Blue Block
extraplanets:decorative_blocks2:4, Yellow Block
extraplanets:decorative_blocks2:5, Green Block
extraplanets:candy_blocks:0, Red Candy Cane
extraplanets:candy_blocks:1, Green Candy Cane
extraplanets:candy_blocks:2, Blue Candy Cane
extraplanets:candy_blocks:3, Orange Candy Cane
extraplanets:candy_blocks:4, Magenta Candy Cane
extraplanets:candy_blocks:5, Pink Candy Cane
extraplanets:candy_blocks:6, Lime Candy Cane
extraplanets:candy_blocks:7, Purple Candy Cane
extraplanets:candy_blocks:8, Brown Candy Cane
extraplanets:candy_blocks:9, Black Candy Cane
extraplanets:candy_blocks_horizontal:0, Red Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:1, Green Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:2, Blue Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:3, Orange Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:4, Magenta Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:5, Pink Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:6, Lime Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:7, Purple Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:8, Brown Candy Cane (Horizontal)
extraplanets:candy_blocks_horizontal:9, Black Candy Cane (Horizontal)
extraplanets:cake_blocks:0, Cake Block
extraplanets:cake_blocks:1, Red Velvet Cake Block
extraplanets:cake_blocks:2, Chocolate Cake Block
extraplanets:cake_blocks:3, White Icing with Red Dots
extraplanets:cake_blocks:4, White Icing with Green Dots
extraplanets:cake_blocks:5, White Icing with Pink Dots
extraplanets:cake_blocks:6, White Icing with Orange Dots
extraplanets:cake_blocks:7, Cookie Rocks
extraplanets:white_sugar_cane, 白サトウキビブロック
extraplanets:basic_decontamination_unit_fake_block, 除染ユニット
extraplanets:diamond_grit, 砂状のダイアモンド
extraplanets:gold_grit, 砂状の金
extraplanets:coal_grit, 砂状の石炭
extraplanets:iron_grit, 砂状の鉄
extraplanets:emerald_grit, 砂状のエメラルド
extraplanets:mercury_stairs_surface, 水星地表の岩の階段
extraplanets:mercury_stairs_sub_surface, 水星地中の岩の階段
extraplanets:mercury_stairs_stone, 水星の石の階段
extraplanets:mercury_stairs_stone_bricks, 水星の石レンガの階段
extraplanets:ceres_stairs_surface, ケレス地表の岩の階段
extraplanets:ceres_stairs_sub_surface, ケレス地中の岩の階段
extraplanets:ceres_stairs_stone, ケレスの石の階段
extraplanets:ceres_stairs_stone_bricks, ケレスの石レンガの階段
extraplanets:jupiter_stairs_surface, 木星地表の岩の階段
extraplanets:jupiter_stairs_sub_surface, 木星地中の岩の階段
extraplanets:jupiter_stairs_stone, 木星の石の階段
extraplanets:jupiter_stairs_stone_bricks, 木星の石レンガの階段
extraplanets:saturn_stairs_surface, 土星地表の岩の階段
extraplanets:saturn_stairs_sub_surface, 土星地中の岩の階段
extraplanets:saturn_stairs_stone, 土星の石の階段
extraplanets:saturn_stairs_stone_bricks, 土星の石レンガの階段
extraplanets:uranus_stairs_surface, 天王星地表の岩の階段
extraplanets:uranus_stairs_sub_surface, 天王星地中の岩の階段
extraplanets:uranus_stairs_stone, 天王星の石の階段
extraplanets:uranus_stairs_stone_bricks, 天王星の石レンガの階段
extraplanets:neptune_stairs_surface, 海王星地表の岩の階段
extraplanets:neptune_stairs_sub_surface, 海王星地中の岩の階段
extraplanets:neptune_stairs_stone, 海王星の石の階段
extraplanets:neptune_stairs_stone_bricks, 海王星の石レンガの階段
extraplanets:pluto_stairs_surface, 冥王星地表の岩の階段
extraplanets:pluto_stairs_sub_surface, 冥王星地中の岩の階段
extraplanets:pluto_stairs_stone, 冥王星の石の階段
extraplanets:pluto_stairs_stone_bricks, 冥王星の石レンガの階段
extraplanets:eris_stairs_surface, エリス地表の岩の階段
extraplanets:eris_stairs_sub_surface, エリス地中の岩の階段
extraplanets:eris_stairs_stone, エリスの石の階段
extraplanets:eris_stairs_stone_bricks, エリスの石レンガの階段
extraplanets:kepler22b_maple_logs:0, Kepler 22b Blue Maple Log
extraplanets:kepler22b_maple_logs:1, Kepler 22b Red Maple Log
extraplanets:kepler22b_maple_logs:2, Kepler 22b Purple Maple Log
extraplanets:kepler22b_maple_logs:3, Kepler 22b Yellow Maple Log
extraplanets:kepler22b_maple_logs2:0, Kepler 22b Green Maple Log
extraplanets:kepler22b_maple_logs2:1, Kepler 22b Brown Maple Log
extraplanets:kepler22b_maple_saplings:0, Kepler 22b Blue Maple Sapling
extraplanets:kepler22b_maple_saplings:1, Kepler 22b Red Maple Sapling
extraplanets:kepler22b_maple_saplings:2, Kepler 22b Purple Maple Sapling
extraplanets:kepler22b_maple_saplings:3, Kepler 22b Yellow Maple Sapling
extraplanets:kepler22b_maple_saplings:4, Kepler 22b Green Maple Sapling
extraplanets:kepler22b_maple_saplings:5, Kepler 22b Brown Maple Sapling
extraplanets:kepler22b_new_maple_leaves:0, Kepler 22b Blue Maple Leaves
extraplanets:kepler22b_new_maple_leaves:1, Kepler 22b Red Maple Leaves
extraplanets:kepler22b_new_maple_leaves:2, Kepler 22b Purple Maple Leaves
extraplanets:kepler22b_new_maple_leaves:3, Kepler 22b Yellow Maple Leaves
extraplanets:kepler22b_new_maple_leaves_2:0, Kepler 22b Green Maple Leaves
extraplanets:kepler22b_new_maple_leaves_2:1, Kepler 22b Brown Maple Leaves
extraplanets:kepler22b_planks:0, Kepler 22b Blue Wooden Planks
extraplanets:kepler22b_planks:1, Kepler 22b Red Wooden Planks
extraplanets:kepler22b_planks:2, Kepler 22b Purple Wooden Planks
extraplanets:kepler22b_planks:3, Kepler 22b Yellow Wooden Planks
extraplanets:kepler22b_planks:4, Kepler 22b Green Wooden Planks
extraplanets:kepler22b_planks:5, Kepler 22b Brown Wooden Planks
extraplanets:advanced_refinery, 高性能 石油精製機
extraplanets:ultimate_refinery, 究極型 石油精製機
extraplanets:solar:0, Hybrid Solar Panel
extraplanets:solar:4, Ultimate Solar Panel
extraplanets:advanced_oxygen_compressor:0, Advanced Oxygen Compressor
extraplanets:advanced_oxygen_compressor:4, Advanced Oxygen Decompressor
extraplanets:ultimate_oxygen_compressor:0, Ultimate Oxygen Compressor
extraplanets:ultimate_oxygen_compressor:4, Ultimate Oxygen Decompressor
extraplanets:basic_decrystallizer, 結晶分解装置
extraplanets:basic_crystallizer, 結晶化装置
extraplanets:basic_smasher, ブロック粉砕機
extraplanets:basic_chemical_injector, 化学注入器
extraplanets:basic_solar_evaporation_chamber, 天日蒸発チェンバー
extraplanets:basic_purifier, 浄化装置
extraplanets:basic_decontamination_unit, 除染ユニット
extraplanets:advanced_fuel_loader, 高性能 燃料給油機
extraplanets:ultimate_fuel_loader, 究極型 燃料給油機
extraplanets:basic_densifier, 流体凝固装置
extraplanets:vehicle_charger, 車両充電器
extraplanets:glowstone, 液体グロウストーン
extraplanets:magma, マグマ
extraplanets:nitrogen, 液体窒素
extraplanets:frozen_water, 凍りかけの水
extraplanets:salt, 塩水
extraplanets:radioactive_water, 放射能汚染水
extraplanets:clean_water, 浄水
extraplanets:infected_water, 汚染水
extraplanets:methane, 液体メタン
extraplanets:nitrogen_ice, 凍りかけの液体窒素
extraplanets:liquid_hydrocarbon, 液体炭化水素
extraplanets:liquid_chocolate, 液体チョコレート
extraplanets:liquid_caramel, 液体キャラメル
extraplanets:mercury_pickaxe, 水銀のツルハシ
extraplanets:mercury_axe, 水銀の斧
extraplanets:mercury_hoe, 水銀のクワ
extraplanets:mercury_shovel, 水銀のシャベル
extraplanets:mercury_sword, 水銀の剣
extraplanets:carbon_pickaxe, カーボンのツルハシ
extraplanets:carbon_axe, カーボンの斧
extraplanets:carbon_hoe, カーボンのクワ
extraplanets:carbon_shovel, カーボンのシャベル
extraplanets:carbon_sword, カーボンの剣
extraplanets:uranium_pickaxe, ウランのツルハシ
extraplanets:uranium_axe, ウランの斧
extraplanets:uranium_hoe, ウランのクワ
extraplanets:uranium_shovel, ウランのシャベル
extraplanets:uranium_sword, ウランの剣
extraplanets:palladium_pickaxe, パラジウムのツルハシ
extraplanets:palladium_axe, パラジウムの斧
extraplanets:palladium_hoe, パラジウムのクワ
extraplanets:palladium_shovel, パラジウムのシャベル
extraplanets:palladium_sword, パラジウムの剣
extraplanets:red_gem_pickaxe, 赤色宝石のツルハシ
extraplanets:red_gem_axe, 赤色宝石の斧
extraplanets:red_gem_hoe, 赤色宝石のクワ
extraplanets:red_gem_shovel, 赤色宝石のシャベル
extraplanets:red_gem_sword, 赤色宝石の剣
extraplanets:magnesium_pickaxe, マグネシウムのツルハシ
extraplanets:magnesium_axe, マグネシウムの斧
extraplanets:magnesium_hoe, マグネシウムのクワ
extraplanets:magnesium_shovel, マグネシウムのシャベル
extraplanets:magnesium_sword, マグネシウムの剣
extraplanets:crystal_pickaxe, 水晶のツルハシ
extraplanets:crystal_axe, 水晶の斧
extraplanets:crystal_hoe, 水晶のクワ
extraplanets:crystal_shovel, 水晶のシャベル
extraplanets:crystal_sword, 水晶の剣
extraplanets:white_gem_pickaxe, 白色宝石のツルハシ
extraplanets:white_gem_axe, 白色宝石の斧
extraplanets:white_gem_hoe, 白色宝石のクワ
extraplanets:white_gem_shovel, 白色宝石のシャベル
extraplanets:white_gem_sword, 白色宝石の剣
extraplanets:blue_gem_pickaxe, 青色宝石のツルハシ
extraplanets:blue_gem_axe, 青色宝石の斧
extraplanets:blue_gem_hoe, 青色宝石のクワ
extraplanets:blue_gem_shovel, 青色宝石のシャベル
extraplanets:blue_gem_sword, 青色宝石の剣
extraplanets:zinc_pickaxe, 亜鉛のツルハシ
extraplanets:zinc_axe, 亜鉛の斧
extraplanets:zinc_hoe, 亜鉛のクワ
extraplanets:zinc_shovel, 亜鉛のシャベル
extraplanets:zinc_sword, 亜鉛の剣
extraplanets:tungsten_pickaxe, タングステンのツルハシ
extraplanets:tungsten_axe, タングステンの斧
extraplanets:tungsten_hoe, タングステンのクワ
extraplanets:tungsten_shovel, タングステンのシャベル
extraplanets:tungsten_sword, タングステンの剣
extraplanets:blue_diamond_pickaxe, ブルーダイヤのツルハシ
extraplanets:blue_diamond_axe, ブルーダイヤの斧
extraplanets:blue_diamond_hoe, ブルーダイヤのクワ
extraplanets:blue_diamond_shovel, ブルーダイヤのシャベル
extraplanets:blue_diamond_sword, ブルーダイヤの剣
extraplanets:red_diamond_pickaxe, レッドダイヤのツルハシ
extraplanets:red_diamond_axe, レッドダイヤの斧
extraplanets:red_diamond_hoe, レッドダイヤのクワ
extraplanets:red_diamond_shovel, レッドダイヤのシャベル
extraplanets:red_diamond_sword, レッドダイヤの剣
extraplanets:purple_diamond_pickaxe, パープルダイヤのツルハシ
extraplanets:purple_diamond_axe, パープルダイヤの斧
extraplanets:purple_diamond_hoe, パープルダイヤのクワ
extraplanets:purple_diamond_shovel, パープルダイヤのシャベル
extraplanets:purple_diamond_sword, パープルダイヤの剣
extraplanets:yellow_diamond_pickaxe, イエローダイヤのツルハシ
extraplanets:yellow_diamond_axe, イエローダイヤの斧
extraplanets:yellow_diamond_hoe, イエローダイヤのクワ
extraplanets:yellow_diamond_shovel, イエローダイヤのシャベル
extraplanets:yellow_diamond_sword, イエローダイヤの剣
extraplanets:green_diamond_pickaxe, グリーンダイヤのツルハシ
extraplanets:green_diamond_axe, グリーンダイヤの斧
extraplanets:green_diamond_hoe, グリーンダイヤのクワ
extraplanets:green_diamond_shovel, グリーンダイヤのシャベル
extraplanets:green_diamond_sword, グリーンダイヤの剣
extraplanets:mercury_helmet, 水銀のヘルメット
extraplanets:mercury_chest, 水銀のチェストプレート
extraplanets:mercury_legings, 水銀のレギンス
extraplanets:mercury_boots, 水銀のブーツ
extraplanets:carbon_helmet, カーボンのヘルメット
extraplanets:carbon_chest, カーボンのチェストプレート
extraplanets:carbon_legings, カーボンのレギンス
extraplanets:carbon_boots, カーボンのブーツ
extraplanets:uranium_helmet, ウランのヘルメット
extraplanets:uranium_chest, ウランのチェストプレート
extraplanets:uranium_legings, ウランのレギンス
extraplanets:uranium_boots, ウランのブーツ
extraplanets:palladium_helmet, パラジウムのヘルメット
extraplanets:palladium_chest, パラジウムのチェストプレート
extraplanets:palladium_legings, パラジウムのレギンス
extraplanets:palladium_boots, パラジウムのブーツ
extraplanets:red_gem_helmet, 赤色宝石のヘルメット
extraplanets:red_gem_chest, 赤色宝石のチェストプレート
extraplanets:red_gem_legings, 赤色宝石のレギンス
extraplanets:red_gem_boots, 赤色宝石のブーツ
extraplanets:magnesium_helmet, マグネシウムのヘルメット
extraplanets:magnesium_chest, マグネシウムのチェストプレート
extraplanets:magnesium_legings, マグネシウムのレギンス
extraplanets:magnesium_boots, マグネシウムのブーツ
extraplanets:crystal_helmet, 水晶のヘルメット
extraplanets:crystal_chest, 水晶のチェストプレート
extraplanets:crystal_legings, 水晶のレギンス
extraplanets:crystal_boots, 水晶のブーツ
extraplanets:white_gem_helmet, 白色宝石のヘルメット
extraplanets:white_gem_chest, 白色宝石のチェストプレート
extraplanets:white_gem_legings, 白色宝石のレギンス
extraplanets:white_gem_boots, 白色宝石のブーツ
extraplanets:zinc_helmet, 亜鉛のヘルメット
extraplanets:zinc_chest, 亜鉛のチェストプレート
extraplanets:zinc_legings, 亜鉛のレギンス
extraplanets:zinc_boots, 亜鉛のブーツ
extraplanets:blue_gem_helmet, 青色宝石のヘルメット
extraplanets:blue_gem_chest, 青色宝石のチェストプレート
extraplanets:blue_gem_legings, 青色宝石のレギンス
extraplanets:blue_gem_boots, 青色宝石のブーツ
extraplanets:tungsten_helmet, タングステンのヘルメット
extraplanets:tungsten_chest, タングステンのチェストプレート
extraplanets:tungsten_legings, タングステンのレギンス
extraplanets:tungsten_boots, タングステンのブーツ
extraplanets:blue_diamond_helmet, ブルーダイヤのヘルメット
extraplanets:blue_diamond_chest, ブルーダイヤのチェストプレート
extraplanets:blue_diamond_legings, ブルーダイヤのレギンス
extraplanets:blue_diamond_boots, ブルーダイヤのブーツ
extraplanets:red_diamond_helmet, レッドダイヤのヘルメット
extraplanets:red_diamond_chest, レッドダイヤのチェストプレート
extraplanets:red_diamond_legings, レッドダイヤのレギンス
extraplanets:red_diamond_boots, レッドダイヤのブーツ
extraplanets:purple_diamond_helmet, パープルダイヤのヘルメット
extraplanets:purple_diamond_chest, パープルダイヤのチェストプレート
extraplanets:purple_diamond_legings, パープルダイヤのレギンス
extraplanets:purple_diamond_boots, パープルダイヤのブーツ
extraplanets:yellow_diamond_helmet, イエローダイヤのヘルメット
extraplanets:yellow_diamond_chest, イエローダイヤのチェストプレート
extraplanets:yellow_diamond_legings, イエローダイヤのレギンス
extraplanets:yellow_diamond_boots, イエローダイヤのブーツ
extraplanets:green_diamond_helmet, グリーンダイヤのヘルメット
extraplanets:green_diamond_chest, グリーンダイヤのチェストプレート
extraplanets:green_diamond_legings, グリーンダイヤのレギンス
extraplanets:green_diamond_boots, グリーンダイヤのブーツ
extraplanets:tier1_space_suit_helmet, レベル1 宇宙服 ヘルメット
extraplanets:tier1_space_suit_chest, レベル1 宇宙服 チェストプレート
extraplanets:tier1_space_suit_jetpack_chest, レベル1 宇宙服 ジェットパックチェストプレート
extraplanets:tier1_space_suit_legings, レベル1 宇宙服 レギンス
extraplanets:tier1_space_suit_boots, レベル1 宇宙服 ブーツ
extraplanets:tier1_space_suit_gravity_boots, レベル1 宇宙服 重力ブーツ
extraplanets:tier2_space_suit_helmet, レベル2 宇宙服 ヘルメット
extraplanets:tier2_space_suit_chest, レベル2 宇宙服 チェストプレート
extraplanets:tier2_space_suit_jetpack_chest, レベル2 宇宙服 ジェットパックチェストプレート
extraplanets:tier2_space_suit_legings, レベル2 宇宙服 レギンス
extraplanets:tier2_space_suit_boots, レベル2 宇宙服 ブーツ
extraplanets:tier2_space_suit_gravity_boots, レベル2 宇宙服 重力ブーツ
extraplanets:tier3_space_suit_helmet, レベル3 宇宙服ヘルメット
extraplanets:tier3_space_suit_chest, レベル3 宇宙服チェストプレート
extraplanets:tier3_space_suit_jetpack_chest, レベル3 宇宙服ジェットパックチェストプレート
extraplanets:tier3_space_suit_legings, レベル3 宇宙服 レギンス
extraplanets:tier3_space_suit_boots, レベル3 宇宙服 ブーツ
extraplanets:tier3_space_suit_gravity_boots, レベル3 宇宙服 重力ブーツ
extraplanets:tier4_space_suit_helmet, レベル4 宇宙服 ヘルメット
extraplanets:tier4_space_suit_chest, レベル4 宇宙服 チェストプレート
extraplanets:tier4_space_suit_jetpack_chest, レベル4 宇宙服 ジェットパックチェストプレート
extraplanets:tier4_space_suit_legings, レベル4 宇宙服 レギンス
extraplanets:tier4_space_suit_boots, レベル4 宇宙服 ブーツ
extraplanets:tier4_space_suit_gravity_boots, レベル4 宇宙服 重力ブーツ
extraplanets:mercury_battery, 水銀電池
extraplanets:compressed_mercury:0, Compressed Mercury
extraplanets:ingot_mercury:0, Mercury Ingot
extraplanets:item_tier4_rocket:0, Tier 4 Rocket
extraplanets:item_tier4_rocket:1, Tier 4 Rocket
